"product_reference";"source_name";"source_category";"source_type";"source_row_count";"odoo_id";"odoo_name";"odoo_category";"odoo_type";"odoo_active";"decision";"notes"
"851206VAL";"LEVE VITRE ELEC AVG PEUGEOT 208";"Autres";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"851207";"LEVE VIT ELEC AVD PEUGEOT 208";"Autres";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"851406";"LV VIT ELEC AVG PEUGEOT 2008 13+";"Autres";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"851407";"MECANISME LEVE-VITRE AVD 2008";"Autres";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8535AGNGNZ";"PARE-BRISE TEINTÉ VERT DÉGRADÉ VERT VOLKSWAGEN PASSAT IV 87-93MO 2,50";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8541AGNGNZ1C";"PB VTVT VW GOLF III/VENTO       10/94-98";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8541AGNZ1C";"PB VT VW GOLF III/VENTO     10/94-98";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8541AKCH";"CLIPS LAT  PB KIT COMP VW GOLF III 91-98";"Joint";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8541LGNH5RV";"DEFL ARG VT GOLF III 5P /VENTO     91-98";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8545AGNZ";"PB VT VW POLO III 3/5P.           95-99";"Pare-brise";"product";"8";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8545AKSH";"AGRAFES PB KIT VW POLO III 3/5P.9/94-99";"Joint";"product";"3";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8545RGNH3FD";"DESC AVD VT VW POLO III 3P       9/94-01";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8547AGNBLV";"PB VTBL AUDI A4                    95-01";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8547AGNGYV";"PB VTGR AUDI A4 95-01";"Pare-brise";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8547ASMST1A";"JC SUP  SOUPLE PB AUDI A4 96-01";"Joint";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8547BGNSA1Y";"LUN VT AUDI A4 BNE   ANT       95-01";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8548AGNV2P";"PARE-BRISE TEINTÉ VERT GALAXY/SHARAN/ALHAMB VIN 01-06MO 2,00";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8554AGNGYVW1B";"PB VTGR AUDI A3 96-03";"Pare-brise";"product";"15";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8554AGNGYVW1B-PERDU";"PB VTGR AUDI A3                    96-03";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8554ASMHB";"JC INF PB AUDI A3             96-03";"Joint";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8554ASMHT";"JC SUP PB AUDI A3            96-03";"Joint";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8554LGNH3FD";"DESC AVG VT AUDI A3         96-03";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8556AGNVZ";"PB VT VW PASSAT VII             96-03/05";"Pare-brise";"product";"6";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8556LGNS4FD";"DESC AVG VT VW PASSAT B5      96-03/05";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8556LGNS4RDW";"DESC.ARG VT VW PASSAT B5 BNE  96-03/05";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8557LGNS4FD";"DESC AVG VT AUDI A6 BNE/BK         97-04";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8558ABSMVZ";"PB BL GOLF IV 3/5P / BORA   CAPT  97-03";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8558AGNGYVZ";"PB VTGR VW GOLF IV 3/5P / BORA   98-03";"Pare-brise";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8558AGNVZ";"PB VT VW GOLF IV/BORA 98-03";"Pare-brise";"product";"19";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8558AGNZ";"PARE-BRISE TEINTÉ VERT VOLKSWAGEN GOLF IV 3 ET 5 PORTES / BORA 98-03MO 2,20";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8558BGNEZ";"LUN VT VW GOLF 4 / BORA BREAK    98-05";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8558BGNHBZ";"LUN VT VW GOLF 4     97-03";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8558LGNH3RQZ";"CUST ARG VW GOLF IV 3PTES      98-05";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8558LGNH5FD";"DESC AVG VT VW GOLF IV 5P/BORA  98-03";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8558LGNS4RV";"DEFL ARG VT VW BORA 4P       98-03";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8558RGNH3FD";"DESC AVD VT VW GOLF IV 3P       98-03";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8564AGSAMZ3B";"PB VT NEW BEETLE CABR ANT  CAPT 03-12";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8564LGST2FD";"DESC AVG VT NEW BEETLE CAB    03-12";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8564R...";"CUST ARD VW NEW BEETLE CABRIOLET 03-12";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8568ABLMVZ1P";"PB BLEU GOLF V / VI  CAPT          03-08";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8568AGSGYMVZ1P";"PB VTGY VW GOLF V / VI  CAPT     03-08";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8568AGSMVZ1P";"PB VT VW GOLF V / VI   CAPT PL  03-08";"Pare-brise";"product";"8";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8568AGSVZ";"PB VT VW GOLF V 03-05";"Pare-brise";"product";"32";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8568BGSHAJW";"LUN VT VW GOLF V 3/5P    ANT TV    03-08";"Lunette";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8568BGSHAW";"LUN VT VW GOLF V 3/5P ANT       03-08";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8568LGSH3FD";"DESC AVG VT VW GOLF V 3P       03-08";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8568LGSH5FD";"DESC AVG VT VW GOLF V 5P           03-08";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8568RGSH3FD";"GLACE DESCENDANTE AVANT DROIT TEINTÉ VERT VOLKSWAGEN GOLF V 3 PORTES 03-12MO 0,70";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8568RGSH5FD";"DESC AVD VT VW GOLF V 5P           03-12";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8570AGNZ";"PB VT VW POLO 99-01";"Pare-brise";"product";"4";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8570BGNHZ";"LUN VT VW POLO                     99-01";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8570LGNH3FD";"GLACE DESCENDANTE AVANT GAUCHE TEINTÉ VERT VOLKSWAGEN POLO III 3 PORTES 99-01";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8572AGAVW1B";"PB VT ACOUS.AUDI A4 /SEAT EXEO 01-07";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8572AGSGYVW";"PB VTGR AUDI A4/SEAT EXEO 01-07";"Pare-brise";"product";"3";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8572AGSGYVW1B";"PB VTGY AUDI A4/SEAT EXEO 01-07";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8572AGSVW1B";"PB VT AUDI A4/SEAT EXEO        01-07";"Pare-brise";"product";"5";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8572ASMSL";"JC LAT GAUCHE PB AUDI A4   01-08";"Joint";"product";"3";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8572ASMSR";"JC LAT DROIT PB AUDI A4   01-08";"Joint";"product";"3";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8573AGSGYMVZ";"PARE-BRISE TEINTÉ VERT DÉGRADÉ GRIS VOLKSWAGEN POLO IV CAPTEUR DE PLUIE 01-04MO 2,20";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8573AGSGYMVZ6J";"PB VTGY VW POLO IV +CAPT 05-09";"Pare-brise";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8573AGSMVZ6J";"PB VT VW POLO IV  CAPT           05-09";"Pare-brise";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8573AGSVZ";"PB VT VOLKSWAGEN POLO IV           01-04";"Pare-brise";"product";"6";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8573AGSVZ6J";"PB VT VW POLO V 05-09";"Pare-brise";"product";"18";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8573BGDHI1J";"LUN VT FONCEE VW POLO IV 3/5P  05-09";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8573BGSHI";"LUN VT VW POLO IV 3/5P             01-05";"Lunette";"product";"5";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8573BGSHI1J";"LUN VT VW POLO IV 3/5P             05-09";"Lunette";"product";"4";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8573LGSH3FD";"DESC AVG VT VW POLO  3PTES     01-09";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8573LGSH3RQOW";"CUST ARG OUVR VT POLO 3PTES 01-09";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8573LGSH3RQZ";"CUST ARG FIXE VT POLO 3PTES    01-09";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8573LGSH5RDW";"GLACE DESCENDANTE ARRIÈRE GAUCHE TEINTÉ VERT VOLKSWAGEN POLO 5 PORTES HAYON 01-09";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8573RGSH3FD";"DESC AVD VT VW POLO  3PTES     01-09";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8573RGSH3RQZ";"CUSTODE ARRIÈRE DROIT FIXE TEINTÉ VERT POLO 3 PORTES  01-09MO 1.60";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8573RGSH5RQZ";"CUST ARD VT VW POLO 5PTES    01-09";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8576AGSGYMVZ2B";"PB VTGY TOUAREG/CAYENNE CAPT 06-10";"Pare-brise";"product";"4";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8577AGAMVZ95";"PB VT ACO VW TOURAN CAPT       11-15";"Pare-brise";"product";"3";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8577AGSVZ";"PB VT VW TOURAN                    03-06";"Pare-brise";"product";"5";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8577AGSVZ1P";"PB VT VW TOURAN AVEC EMBASE  06-10";"Pare-brise";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8577AGSVZ-PERDU";"PB VT VW TOURAN                    03-06";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8577BGSVZ";"LUN VT VW TOURAN                   03-10";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8577BYPVZ";"LUN PRIV VW TOURAN                 03-10";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8577RGSV5FD";"DESC AVD VT VW TOURAN         03-15";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8579AGSAVZ1B";"PB VT VW T5 / MULTIVAN ANT         03-";"Pare-brise";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8579AGSGYVZ1B";"PB VTGY VW MULTIVAN                03-16";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8579BGSV1H";"LUN VT TRANSPORTER T5 SS TROU 03-15";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8580AGAGYVW";"PB VTGR ACOUST AUDI A3            03-12";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8580AGSGYMVW1B";"PB VTGY AUDI A3+CAPT. 03-12";"Pare-brise";"product";"34";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8580AGSGYVW";"PB VTGR AUDI A3                    03-12";"Pare-brise";"product";"42";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8580AGSGYVW-T";"PB VTGR AUDI A3                    03-12";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8580AGSVW";"PB VT AUDI A3                      03-12";"Pare-brise";"product";"6";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8580BGSEAGJWX";"LUN VT AUDI A3 SPORTBACK ANT  03-12";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8580BGSEAGJXW";"LUN VT AUDI A3 SPORTBACK ANT  03-12";"Lunette";"product";"3";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8580BGSHAGZ1F";"LUN VT AUDI A3 ANT STOP       03-12";"Lunette";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8580BYPEAGJXW";"LUN PRIV A3 SPORTBACK ANT 03-12";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8580BYPHAGZ1F";"LUN PRIV AUDI A3 ANT STOP       03-12";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8580LGSE5RD";"DESC ARG VT AUDI A3 5PTES     03-12";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8580LGSH3FD";"DESC AVG VT AUDI A3 3PTES     03-12";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8580LGSH3RQZ";"CUSTODE ARRIÈRE GAUCHE TEINTÉ VERT AUDI A3";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8580RGSH3FD";"DESC.AVD VT AUDI A3 3PTES     03-12";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"8581AGSAVZ";"PB VT VW CADDY  ANT             04-";"Pare-brise";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
