product_reference;product_name;source_type;target_category;target_subcategory;product_type;stockable;eurocode_format_valide;supplier;purchase_price;cost_price;public_price;other_code;internal_eurocode;eurocode_divergent;source_row_count;source_places;import_status;notes
7608AGNVZ;PB VT SEAT TOLEDO/LEON          08/98-04;PARE BRISE;Pare-brise;;product;true;true;Vsf Centre;77,7;170,93;97,12;;7608AGNVZ;false;4;R123 | Centre | R632 | R416;import;Doublon source consolide : controler quantites, prix et emplacements.
7608AKCSS1F;AGRAFES PB TOLEDO/LEON             98-04;JOINTS;Joint;;product;true;true;VSF Centre;8,16;17,95;10,2;;7608AKCSS1F;false;6;Centre | R632 | JT004;import;Doublon source consolide : controler quantites, prix et emplacements.
7608LGNS4RD;DESC ARG VT TOLEDO / LEON         99-04;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;24,38;53,63;30,47;;7608LGNS4RD;false;2;Centre | R904;import;Doublon source consolide : controler quantites, prix et emplacements.
7608RGNS4RD;DESC ARD VT TOLEDO / LEON         99-04;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;24,02;52,84;30,02;;7608RGNS4RD;false;1;Centre;import;Rapprochement Odoo par default_code a effectuer.
7609AGNZ;PB VT SEAT IBIZA 3/CORDOBA 2       99-01;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;62,12;136,66;77,65;8571AGNZ;7609AGNZ;false;5;Centre | CASSE | R621 | R335;import;Doublon source consolide : controler quantites, prix et emplacements.
7609AGNZ-PERDU;PB VT SEAT IBIZA 3/CORDOBA 2       99-01;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;63,05;138,71;78,81;;7609AGNZ-PERDU;false;1;PERDUE;import;Rapprochement Odoo par default_code a effectuer.
7609AGSMZ;PB VT SEAT IBIZA 3/CORDOBA 2  CAPT 99-01;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;71,46;157,2;89,32;;7609AGSMZ;false;1;Centre;import;Rapprochement Odoo par default_code a effectuer.
7609AKCH;KIT AGR PB SEAT IBIZA 3/CORDOBA 2 99-01;JOINTS;Joint;;product;true;true;VSF Centre;8,04;17,69;10,05;;7609AKCH;false;1;Centre;import;Rapprochement Odoo par default_code a effectuer.
7610AGSMVZ;PB VT IBIZA 4 / CORDOBA 3 +CAPT 02-08;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;83,14;182,9;103,92;;7610AGSMVZ;false;5;R311 | R420 | R720 | R306 | R529;import;Doublon source consolide : controler quantites, prix et emplacements.
7610AGSVZ;PB VT SEAT IBIZA 4 / CORDOBA 3 02-08;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;67,64;148,81;89;;7610AGSVZ;true;39;R216 | R324 | R311 | R215 | R413 | R333 | R327 | R402 | R319 | R313 | R312 | R301 | R225 | R106 | R231 | R329 | R528 | R310 | Génipa | R202 | R626 | R607 | R730 | R707 | R723 | R511 | R401 | R436 | R736 | R735 | R519 | R728 | R703;import;Doublon source consolide : controler quantites, prix et emplacements. EUROCODE INTERNE diverge de EUROCODE : arbitrage RPBM requis sur la reference qui fait foi.
7610BGSHZ;LUN VT SEAT IBIZA 4 3/5P           02-08;LUNETTES;Lunette;;product;true;true;VSF Centre;64,46;141,82;80,58;;7610BGSHZ;false;1;Centre;import;Rapprochement Odoo par default_code a effectuer.
7610LGSH3FD;DESC AVG TEINTÉ VERT SEAT IBIZA 4 3 PORTES 02-08;GLACES LATERALES;Glace laterale;;product;true;true;AUTOS GM;80,75;80,75;80,75;;7610LGSH3FD;false;1;Centre;import;Rapprochement Odoo par default_code a effectuer.
7610LGSH3RQZ;CUST ARG VT SEAT IBIZA 4 3P      02-08;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;67,46;148,42;84,33;;7610LGSH3RQZ;false;1;R905;import;Rapprochement Odoo par default_code a effectuer.
7610RGSH3FD;GLACE DESCENDANTE AVANT DROIT TEINTÉ VERT SEAT IBIZA III 3 PORTES 02-08;GLACES LATERALES;Glace laterale;;product;true;true;SODAUTO;75;75;75;;7610RGSH3FD;false;2;Centre | GALLERIA;import;Doublon source consolide : controler quantites, prix et emplacements.
7612LGSV5FQZ;CUST.AVG VT SEAT ALTEA/TOLEDO 04-15;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;39,98;87,96;49,98;;7612LGSV5FQZ;false;1;Centre;import;Rapprochement Odoo par default_code a effectuer.
7613AGSBLVZ;PB VTBL SEAT LEON                  05-12;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;79,2;174,24;99;;7613AGSBLVZ;false;1;R425;import;Rapprochement Odoo par default_code a effectuer.
7613AGSMVZ1B;PB VT SEAT LEON + CAPT 05-12;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;107,2;235,84;134;;7613AGSMVZ1B;false;11;R303 | R411 | R403 | R421 | R335 | CASSE | R204 | R637 | R638;import;Doublon source consolide : controler quantites, prix et emplacements.
7613AGSVZ;PB VT SEAT LEON 05-12;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;79,2;174,24;99;;7613AGSVZ;false;11;R324 | R301 | R112 | R429 | R427 | R217 | R428 | R627 | PERDU | R604;import;Doublon source consolide : controler quantites, prix et emplacements.
7613AKCHS1F;AGRAFES PB LEON 04-12;JOINTS;Joint;;product;true;true;VSF Centre;5,52;12,14;6,9;;7613AKCHS1F;false;13;R303 | R303 / R324 | R301 | R425 | R112 | Centre | R429 | ? | ??? | J10B | GALLERIA;import;Doublon source consolide : controler quantites, prix et emplacements.
7613BGSHW;LUN VT SEAT LEON           05-09;LUNETTES;Lunette;;product;true;true;VSF Centre;105,89;232,95;132,36;;7613BGSHW;false;1;R818;import;Rapprochement Odoo par default_code a effectuer.
7614AGSMVZ1P;PB VT SEAT IBIZA 5 CAPT CARRE  08-13;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;91,63;201,59;114,54;;7614AGSMVZ1P;false;4;R621 | R425 | R805 | R510;import;Doublon source consolide : controler quantites, prix et emplacements.
7614AGSMVZ1T;PB VT SEAT IBIZA 5 TOIT VERRE CAPT 13-15;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;105,26;231,58;131,58;;7614AGSMVZ1T;false;7;Centre | R334 | R523 | R330 | R405 | R433 | R628;import;Doublon source consolide : controler quantites, prix et emplacements.
7614AGSVZ;PB VT SEAT IBIZA 5 5PTES 08-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;72;158,4;90;;7614AGSVZ;false;6;R327 | R204 | R636 | Centre | R728;import;Doublon source consolide : controler quantites, prix et emplacements.
7614AGSVZ1H;PB VT SEAT IBIZA 5 3P     08-17;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;72,62;159,77;90,78;;7614AGSVZ1H;false;4;R423 | R504 | Centre | GALLERIA;import;Doublon source consolide : controler quantites, prix et emplacements.
7614AGSVZ1J;PB VT SEAT IBIZA 5 3PTES EMB.18CM 08-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;102,34;225,15;127,93;;7614AGSVZ1J;false;2;R328 | R302;import;Doublon source consolide : controler quantites, prix et emplacements.
7614BGDHI1J;LUN VT FONCEE SEAT IBIZA 3PTES  08-17;LUNETTES;Lunette;;product;true;true;VSF Centre;68,1;149,81;85,12;;7614BGDHI1J;false;3;D2 | R930 | R423;import;Doublon source consolide : controler quantites, prix et emplacements.
7614BGSHI;LUN VT SEAT IBIZA 5PTES  08-17;LUNETTES;Lunette;;product;true;true;VSF Centre;67,46;148,42;84,33;;7614BGSHI;false;3;R112 | GALLERIA;import;Doublon source consolide : controler quantites, prix et emplacements.
7614LGSH3FD;DESC AVG VT SEAT IBIZA V 3P  08-17;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;31,09;68,39;38,86;;7614LGSH3FD;false;1;R904;import;Rapprochement Odoo par default_code a effectuer.
7614LGSH5RD;DESC ARG VT SEAT IBIZA V 5P  08-;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;25,26;55,56;31,57;;7614LGSH5RD;false;1;R912;import;Rapprochement Odoo par default_code a effectuer.
7614RGDH3RQZ;CUSTODE ARRIÈRE DROIT TEINTÉ VERT FONCEE IBIZA 3 PORTES 08-MO 1.30;GLACES LATERALES;Glace laterale;;product;true;true;Auto GM;145,35;145,35;145,35;;7614RGDH3RQZ;false;1;GALLERIA;import;Rapprochement Odoo par default_code a effectuer.
7614RGSH3FD;GLACE DESCENDANTE AVANT DROIT TEINTÉ VERT SEAT IBIZA V 3 PORTES;GLACES LATERALES;Glace laterale;;product;true;true;AUTO GM;86,41;86,41;86,41;;7614RGSH3FD;false;3;GALLERIA;import;Doublon source consolide : controler quantites, prix et emplacements.
7614RGSH3RQZ;CUSTODE ARRIÈRE DROIT TEINTÉ VERT FONCEE IBIZA 3 PORTES 08-MO 1.30;GLACES LATERALES;Glace laterale;;product;true;true;AUTOS GM;166,68;166,68;208,35;;;false;1;GENIPA;import;Rapprochement Odoo par default_code a effectuer.
7614RGSH5FD;DESC AVD VT SEAT IBIZA V 5P  08-;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;26,08;57,38;32,6;;7614RGSH5FD;false;2;R915 | R922;import;Doublon source consolide : controler quantites, prix et emplacements.
7614RGSH5FQZ;CUST AVD VT SEAT IBIZA 3/5P   08-;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;35,09;77,19;43,86;;7614RGSH5FQZ;false;1;Génipa;import;Rapprochement Odoo par default_code a effectuer.
7614RGSH5RQZ;CUSTODE ARRIÈRE DROIT TEINTÉ VERT SEAT IBIZA 5 PORTES HAYON  08-MO 1.10;GLACES LATERALES;Glace laterale;;product;true;true;AUTOS GM;178,47;178,47;178,47;;7614RGSH5RQZ;false;1;Centre;import;Rapprochement Odoo par default_code a effectuer.
7618RGSH5RD;DESC ARD VT SEAT TOLEDO 12-19;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;31,53;69,36;39,41;;7618RGSH5RD;false;1;R906;import;Rapprochement Odoo par default_code a effectuer.
7619AGAMVZ1P;PB VT ACO.SEAT LEON +CAPT     13-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;127,2;279,84;159;;7619AGAMVZ1P;false;2;R321 | R304;import;Doublon source consolide : controler quantites, prix et emplacements.
7619AGAVZ;PB VT SEAT LEON           13-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;114,32;251,5;142,9;;7619AGAVZ;false;2;R510 | R435;import;Doublon source consolide : controler quantites, prix et emplacements.
7619AGSCMVZ35;PB VT SEAT LEON  CAPT CAM 13-16;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;173,9;382,57;217,37;;7619AGSCMVZ35;false;1;R726;import;Rapprochement Odoo par default_code a effectuer.
7619AGSMVZ1P;PB VT SEAT LEON  CAPT     13-16;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;117,74;259,04;147,18;;7619AGSMVZ1P;false;2;Centre | R708;import;Doublon source consolide : controler quantites, prix et emplacements.
7619AGSMVZ6K;PARE-BRISE TEINTÉ VERT SEAT LEON CAPTEUR DE PLUIE T VERRE 13-16;PARE BRISE;Pare-brise;;product;true;true;AUTOS GM;317,54;317,54;317,54;;7619AGSMVZ6K;false;1;Centre;import;Rapprochement Odoo par default_code a effectuer.
7619AGSMVZ8K;PB VT SEAT LEON  CAPT      16-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;113,5;249,69;141,87;;7619AGSMVZ8K;false;5;R617 | R417 | R212 | R514 | GALLERIA;import;Doublon source consolide : controler quantites, prix et emplacements.
7619AGSVZ;PB VT SEAT LEON           13-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;106,14;233,52;132,68;;7619AGSVZ;false;1;R106;import;Rapprochement Odoo par default_code a effectuer.
7619LGDH5RDW;DESC ARG VT FONCEE SEAT LEON 13-;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;40,14;88,32;50,18;;7619LGDH5RDW;false;1;R226;import;Rapprochement Odoo par default_code a effectuer.
7619RGSH3FD;DESC AVD VT SEAT LEON 3P  13-;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;38,68;85,1;48,35;;7619RGSH3FD;false;1;R903;import;Rapprochement Odoo par default_code a effectuer.
7620AGAMVZ1C;PB VT AC SEAT ATECA  CAPT  16-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;142,07;312,56;177,59;;7620AGAMVZ1C;false;7;Centre | Posé | R506 | R532 | R417 | R729 | R538;import;Doublon source consolide : controler quantites, prix et emplacements.
7620AGAVZ;PB VT ACO SEAT ATECA  16-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;154,46;339,82;193,08;;7620AGAVZ;false;1;R702;import;Rapprochement Odoo par default_code a effectuer.
7620BGDRAI;LUN VT FONCEE ATECA  ANT  16-;LUNETTES;Lunette;;product;true;true;VSF Centre;80,06;176,12;100,07;;7620BGDRAI;false;1;R211;import;Rapprochement Odoo par default_code a effectuer.
7620LGSR5RDW;DESC ARG VT SEAT ATECA   16-;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;26,08;57,38;32,6;;7620LGSR5RDW;false;1;R903;import;Rapprochement Odoo par default_code a effectuer.
7620RGSR5FD;DESC AVD VT SEAT ATECA   16-;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;29,42;64,73;36,78;;7620RGSR5FD;false;1;Centre;import;Rapprochement Odoo par default_code a effectuer.
7621AGCCMVZ;PB VT ABS SEAT IBIZA 6 CAPT CAM 17-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;151,2;332,64;189;;7621AGCCMVZ;false;2;R538 | R607;import;Doublon source consolide : controler quantites, prix et emplacements.
7621AGCVZ;PB VT ABS SEAT IBIZA 6      17-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;100,8;221,76;126;;7621AGCVZ;false;1;R528;import;Rapprochement Odoo par default_code a effectuer.
7621AGSMVZ6W;PB VT IBIZA 6 TOIT VERRE CAPT 17-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;108,47;238,64;135,59;;7621AGSMVZ6W;false;1;R607;import;Rapprochement Odoo par default_code a effectuer.
7621AGSVZ1K;PB VT SEAT IBIZA 6 TOIT VERRE 17-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;96,84;213,05;121,05;;7621AGSVZ1K;false;2;R405 | Centre;import;Doublon source consolide : controler quantites, prix et emplacements.
7621BGDHI;LUN VT FONCEE SEAT IBIZA 6   17-;LUNETTES;Lunette;;product;true;true;VSF Centre;98,05;215,71;122,56;;7621BGDHI;false;1;R934;import;Rapprochement Odoo par default_code a effectuer.
7621BGSHAI;LUN VT SEAT IBIZA 6 ANT  17-;LUNETTES;Lunette;;product;true;true;VSF Centre;89,05;195,91;111,31;;7621BGSHAI;false;2;R226 | Galléria;import;Doublon source consolide : controler quantites, prix et emplacements.
7621LGDH5RD;DESC ARG VT FONCEE SEAT IBIZA 6 17-;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;32,14;70,72;40,18;;7621LGDH5RD;false;1;Galléria;import;Rapprochement Odoo par default_code a effectuer.
7621LGSH5FD;GLACE DESCENDANTE AVANT GAUCHE TEINTÉ VERT SEAT IBIZA 6 17-MO 0.50;GLACES LATERALES;Glace laterale;;product;true;true;AUTOS GM;100,69;100,69;100,69;;7621LGSH5FD;false;1;R121;import;Rapprochement Odoo par default_code a effectuer.
7621LGSH5RD;DESC ARG VT SEAT IBIZA 6 17-;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;23,54;51,8;29,43;;7621LGSH5RD;false;1;R222;import;Rapprochement Odoo par default_code a effectuer.
7621RGSH5FD;GLACE DESCENDANTE AVANT DROIT TEINTÉ VERT SEAT IBIZA 6;GLACES LATERALES;Glace laterale;;product;true;true;AUTO GM;200,78;200,78;200,78;;7621RGSH5FD;false;1;GALLERIA;import;Rapprochement Odoo par default_code a effectuer.
7622AGAMVZ1C;PARE-BRISE TEINTÉ VERT AC SEAT ARONA CAPTEUR DE PLUIE 17-19MO 2.20;PARE BRISE;Pare-brise;;product;true;true;AUTOS GM;319,02;319,02;319,02;;7622AGAMVZ1C;false;1;Galléria;import;Rapprochement Odoo par default_code a effectuer.
7622AGAMVZ6Z;PB VT AC SEAT ARONA  CAPT 1412MM   19-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;133,92;294,62;167,4;;7622AGAMVZ6Z;false;1;R429;import;Rapprochement Odoo par default_code a effectuer.
7622AGAVZ;PB VT AC SEAT ARONA         17-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;115,74;254,62;144,67;;7622AGAVZ;false;2;R723 | R435;import;Doublon source consolide : controler quantites, prix et emplacements.
7622AGAVZ6Z;PB VT AC SEAT ARONA 1412MM    19-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;132;290,4;165;;;false;1;R538;import;Rapprochement Odoo par default_code a effectuer.
7622AGSMVZ1C;PB VT SEAT ARONA  CAPT    17-19;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;101,5;223,31;126,88;;7622AGSMVZ1C;false;5;R523 | R637 | Galléria | R510 | GALLERIA;import;Doublon source consolide : controler quantites, prix et emplacements.
7622BGSRAI;LUN VT SEAT ARONA  ANT    17-;LUNETTES;Lunette;;product;true;true;VSF Centre;100,36;220,79;125,45;;;false;2;GENIPA;import;Doublon source consolide : controler quantites, prix et emplacements.
7622LGDR5RQZ1M;CUST ARG VT FONCEE SEAT ARONA  17-;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;58,24;128,13;72,8;;7622LGDR5RQZ1M;false;1;J005;import;Rapprochement Odoo par default_code a effectuer.
7622LGSR5FD;LAT AVG  TEINTÉ VERT SEAT ARONA  17-;GLACES LATERALES;Glace laterale;;product;true;true;AUTO GM;122,14;268,7;152,67;;7622LGSR5FD;false;1;GALLERIA;import;Rapprochement Odoo par default_code a effectuer.
7622RGSR5FD;VITRE MOBILE AVD TV SEAT ARONA;GLACES LATERALES;Glace laterale;;product;true;true;AUTO GM;152,67;152,67;152,67;;8600AGAMVZ1P;true;3;GALLERIA | GENIPA | R926;import;Doublon source consolide : controler quantites, prix et emplacements. EUROCODE INTERNE diverge de EUROCODE : arbitrage RPBM requis sur la reference qui fait foi.
7623BGSRAI;LUN VT SEAT TARRACO ANT 18-;LUNETTES;Lunette;;product;true;true;VSF Centre;128,5;282,71;160,63;;;false;1;R423;import;Rapprochement Odoo par default_code a effectuer.
7625AGACMVZ;PB VT ACO CUPRA FORMENTOR CAPT CAM 20-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;156,38;344,04;195,48;;7625AGACMVZ;false;3;GALLERIA | R636;import;Doublon source consolide : controler quantites, prix et emplacements.
7625AGSCMVZ;PB VT CUPRA FORMENTOR CAPT CAM 20-;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;143,2;315,04;179;;7625AGSCMVZ;false;1;R532;import;Rapprochement Odoo par default_code a effectuer.
7625LGPR5RDW;DESC ARG VT FONC CUPRA FORMENTOR 20-;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;35,3;77,67;44,13;;7625LGPR5RDW;false;1;R902;import;Rapprochement Odoo par default_code a effectuer.
7806AGN1P;PB VT SKODA FELICIA 95-01;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;68,54;150,8;85,68;;7806AGN1P;false;1;Centre;import;Rapprochement Odoo par default_code a effectuer.
7806ASRH;JT PB SKODA FELICIA/FAVORIT 89-01;JOINTS;Joint;;product;true;true;VSF Centre;10,4;22,88;13;;7806ASRH;false;1;Centre;import;Rapprochement Odoo par default_code a effectuer.
7807AGNGYMVW1K;PARE-BRISE TEINTÉ VERT DÉGRADÉ GRIS SKODA OCTAVIA CAPTEUR DE PLUIE 97-10MO 2,20;PARE BRISE;Pare-brise;;product;true;true;INVENTAIRE;118,06;259,73;118,06;;7807AGNGYMVW1K;false;1;R110;import;Rapprochement Odoo par default_code a effectuer.
7807AGNGYVW1K;PB VTGY SKODA OCTAVIA              97-10;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;83,7;184,15;104,63;;7807AGNGYVW1K;false;2;R102 | R507;import;Doublon source consolide : controler quantites, prix et emplacements.
7807AGNVW1K;PB VT SKODA OCTAVIA                97-10;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;74,74;164,42;93,42;;7807AGNVW1K;false;1;R436;import;Rapprochement Odoo par default_code a effectuer.
7807ASMHT;JC SUP PB SKODA OCTAVIA   97-10;JOINTS;Joint;;product;true;true;VSF Centre;11,77;25,89;14,71;;7807ASMHT;false;2;R507 | J5E;import;Doublon source consolide : controler quantites, prix et emplacements.
7808AGNGYVZ;PB VTGY SKODA FABIA 99-07;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;74,88;164,74;93,6;7808AGSGYVZ;7808AGNGYVZ;false;7;Centre | R307 | R123 | R537 | R510 | R530 | R225;import;Doublon source consolide : controler quantites, prix et emplacements.
7808LGSH5FD;DESC AVG VT SKODA FABIA       99-;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;17,62;38,77;22,03;;7808LGSH5FD;false;2;Centre | R907;import;Doublon source consolide : controler quantites, prix et emplacements.
7808RGSE5RVZ;DEFL ARD VT SKODA FABIA BREAK  99-;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;49,5;108,91;61,88;;7808RGSE5RVZ;false;1;R912;import;Rapprochement Odoo par default_code a effectuer.
7808RGSH5FD;DESC AVD VT SKODA FABIA       99-;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;20,98;46,16;26,23;;7808RGSH5FD;false;1;R912;import;Rapprochement Odoo par default_code a effectuer.
7810AGSGYMVZ1P;PB VTGY SKODA OCTAVIA II  CAPT  04-13;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;100,04;220,09;125,05;;7810AGSGYMVZ1P;false;3;R528 | R510 | R531;import;Doublon source consolide : controler quantites, prix et emplacements.
7810AGSMVZ1P;PB VT SKODA OCTAVIA II  CAPT     04-13;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;96,17;211,57;120,21;;;false;1;GENIPA;import;Rapprochement Odoo par default_code a effectuer.
7810AGSVZ;PB VT SKODA OCTAVIA II             04-13;PARE BRISE;Pare-brise;;product;true;true;VSF Centre;81,6;179,52;102;;7810AGSVZ;false;2;R635 | R312;import;Doublon source consolide : controler quantites, prix et emplacements.
7810BGDEW;LUNETTE TEINTÉ VERT FONCEE OCTAVIA BREAK 04-13MO 2.20;LUNETTES;Lunette;;product;true;true;-;80,06;176,12;100,07;;7810BGDEW;false;1;R923;import;Rapprochement Odoo par default_code a effectuer.
7810LGSH5FD;DESC AVG VT OCTAVIA BNE/BK 04-13;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;30,4;66,88;38;;7810LGSH5FD;false;1;Centre;import;Rapprochement Odoo par default_code a effectuer.
7810LGSH5RD;DESC ARG VT OCTAVIA BNE 04-13;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;32,36;71,19;40,45;;;false;1;R912;import;Rapprochement Odoo par default_code a effectuer.
7810RGSE5RV;DEFL ARD VT OCTAVIA BREAK 04-13;GLACES LATERALES;Glace laterale;;product;true;true;VSF Centre;31,82;70,01;39,78;;7810RGSE5RV;false;1;Centre;import;Rapprochement Odoo par default_code a effectuer.
